Account,Day,Details,Amount,Transaction ID,Business Name
Eve Sullivan (Kalico Midtown Daily Wage),223,Wage,-240.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),223,Wage,-240.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),223,Wage,-64.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,223,Marketing,-2750.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),224,Wage,-64.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),224,Wage,-168.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),224,Wage,-240.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),224,Wage,-240.0,4.0,Kalico Midtown
Kalico Midtown Revenue,224,Revenue,24046.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),224,Wage,-150.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,224,Marketing,-2750.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),225,Wage,-200.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),225,Wage,-240.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),225,Wage,-90.0,4.0,Kalico Midtown
Wilhelmina Cooper (Kalico Midtown Daily Wage),225,Wage,-264.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),225,Wage,-256.0,4.0,Kalico Midtown
Kalico Midtown Revenue,225,Revenue,25450.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,225,Marketing,-2750.0,4.0,Kalico Midtown
Kalico Midtown Revenue,226,Revenue,24385.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),226,Wage,-256.0,4.0,Kalico Midtown
Wilhelmina Cooper (Kalico Midtown Daily Wage),226,Wage,-330.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),226,Wage,-240.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),226,Wage,-200.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,226,Marketing,-2750.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),227,Wage,-240.0,4.0,Kalico Midtown
Kalico Midtown Revenue,227,Revenue,23940.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),227,Wage,-240.0,4.0,Kalico Midtown
Danielle Mitchell (Kalico Midtown Daily Wage),227,Wage,-250.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),227,Wage,-224.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,227,Marketing,-2750.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),228,Wage,-224.0,4.0,Kalico Midtown
Danielle Mitchell (Kalico Midtown Daily Wage),228,Wage,-200.0,4.0,Kalico Midtown
Kalico Midtown Revenue,228,Revenue,24400.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),228,Wage,-300.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),228,Wage,-240.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,228,Marketing,-2750.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),229,Wage,-200.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),229,Wage,-240.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,229,Marketing,-2750.0,4.0,Kalico Midtown
Wilhelmina Cooper (Kalico Midtown Daily Wage),229,Wage,-264.0,4.0,Kalico Midtown
Kalico Midtown Revenue,229,Revenue,24580.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),229,Wage,-320.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),230,Wage,-240.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),230,Wage,-224.0,4.0,Kalico Midtown
Danielle Mitchell (Kalico Midtown Daily Wage),230,Wage,-200.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),230,Wage,-64.0,4.0,Kalico Midtown
Kalico Midtown Revenue,230,Revenue,24595.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),230,Wage,-240.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,230,Marketing,-2750.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),231,Wage,-168.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),231,Wage,-150.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),231,Wage,-240.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),231,Wage,-240.0,4.0,Kalico Midtown
Kalico Midtown Revenue,231,Revenue,22555.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),231,Wage,-64.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,231,Marketing,-2750.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),232,Wage,-200.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),232,Wage,-90.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),232,Wage,-240.0,4.0,Kalico Midtown
Kalico Midtown Revenue,232,Revenue,24535.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),232,Wage,-256.0,4.0,Kalico Midtown
Wilhelmina Cooper (Kalico Midtown Daily Wage),232,Wage,-264.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,232,Marketing,-2750.0,4.0,Kalico Midtown
Kalico Midtown Revenue,233,Revenue,24430.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),233,Wage,-256.0,4.0,Kalico Midtown
Wilhelmina Cooper (Kalico Midtown Daily Wage),233,Wage,-330.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,233,Marketing,-2750.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),233,Wage,-240.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),233,Wage,-200.0,4.0,Kalico Midtown
Kalico Midtown Revenue,234,Revenue,26410.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,234,Marketing,-2750.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),234,Wage,-240.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),234,Wage,-240.0,4.0,Kalico Midtown
Danielle Mitchell (Kalico Midtown Daily Wage),234,Wage,-250.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),234,Wage,-224.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),235,Wage,-240.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),235,Wage,-300.0,4.0,Kalico Midtown
Danielle Mitchell (Kalico Midtown Daily Wage),235,Wage,-200.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),235,Wage,-224.0,4.0,Kalico Midtown
Kalico Midtown Revenue,235,Revenue,26872.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,235,Marketing,-2750.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),236,Wage,-320.0,4.0,Kalico Midtown
Wilhelmina Cooper (Kalico Midtown Daily Wage),236,Wage,-264.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),236,Wage,-240.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),236,Wage,-200.0,4.0,Kalico Midtown
Kalico Midtown Revenue,236,Revenue,27337.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,236,Marketing,-2750.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),237,Wage,-240.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),237,Wage,-64.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),237,Wage,-240.0,4.0,Kalico Midtown
Danielle Mitchell (Kalico Midtown Daily Wage),237,Wage,-200.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),237,Wage,-224.0,4.0,Kalico Midtown
Kalico Midtown Revenue,237,Revenue,26689.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,237,Marketing,-2750.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),238,Wage,-64.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),238,Wage,-240.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),238,Wage,-168.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),238,Wage,-150.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),238,Wage,-240.0,4.0,Kalico Midtown
Kalico Midtown Revenue,238,Revenue,24508.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,238,Marketing,-2750.0,4.0,Kalico Midtown
Wilhelmina Cooper (Kalico Midtown Daily Wage),239,Wage,-264.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),239,Wage,-90.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),239,Wage,-240.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),239,Wage,-200.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),239,Wage,-256.0,4.0,Kalico Midtown
Kalico Midtown Revenue,239,Revenue,26737.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,239,Marketing,-2750.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),240,Wage,-256.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),240,Wage,-240.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),240,Wage,-200.0,4.0,Kalico Midtown
Wilhelmina Cooper (Kalico Midtown Daily Wage),240,Wage,-330.0,4.0,Kalico Midtown
Kalico Midtown Revenue,240,Revenue,26401.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,240,Marketing,-2750.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),241,Wage,-240.0,4.0,Kalico Midtown
Danielle Mitchell (Kalico Midtown Daily Wage),241,Wage,-250.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),241,Wage,-224.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),241,Wage,-240.0,4.0,Kalico Midtown
Kalico Midtown Revenue,241,Revenue,26137.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,241,Marketing,-2750.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),242,Wage,-224.0,4.0,Kalico Midtown
Danielle Mitchell (Kalico Midtown Daily Wage),242,Wage,-200.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),242,Wage,-240.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),242,Wage,-300.0,4.0,Kalico Midtown
Kalico Midtown Revenue,242,Revenue,26059.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,242,Marketing,-2750.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),243,Wage,-320.0,4.0,Kalico Midtown
Wilhelmina Cooper (Kalico Midtown Daily Wage),243,Wage,-264.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),243,Wage,-200.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),243,Wage,-240.0,4.0,Kalico Midtown
Kalico Midtown Revenue,243,Revenue,26242.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,243,Marketing,-2750.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),244,Wage,-64.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),244,Wage,-240.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),244,Wage,-240.0,4.0,Kalico Midtown
Danielle Mitchell (Kalico Midtown Daily Wage),244,Wage,-200.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),244,Wage,-224.0,4.0,Kalico Midtown
Kalico Midtown Revenue,244,Revenue,26854.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,244,Marketing,-2750.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),245,Wage,-64.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),245,Wage,-240.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),245,Wage,-168.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),245,Wage,-150.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),245,Wage,-240.0,4.0,Kalico Midtown
Kalico Midtown Revenue,245,Revenue,24510.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,245,Marketing,-2750.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),246,Wage,-256.0,4.0,Kalico Midtown
Wilhelmina Cooper (Kalico Midtown Daily Wage),246,Wage,-264.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),246,Wage,-240.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),246,Wage,-200.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),246,Wage,-90.0,4.0,Kalico Midtown
Kalico Midtown Revenue,246,Revenue,26605.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,246,Marketing,-2750.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),247,Wage,-240.0,4.0,Kalico Midtown
Wilhelmina Cooper (Kalico Midtown Daily Wage),247,Wage,-330.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),247,Wage,-256.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),247,Wage,-200.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,247,Marketing,-2750.0,4.0,Kalico Midtown
Kalico Midtown Revenue,247,Revenue,26494.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,248,Marketing,-2750.0,4.0,Kalico Midtown
Kalico Midtown Revenue,256,Revenue,27301.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),256,Wage,-240.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),256,Wage,-224.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),256,Wage,-300.0,4.0,Kalico Midtown
Danielle Mitchell (Kalico Midtown Daily Wage),256,Wage,-200.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),257,Wage,-320.0,4.0,Kalico Midtown
Wilhelmina Cooper (Kalico Midtown Daily Wage),257,Wage,-264.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),257,Wage,-240.0,4.0,Kalico Midtown
Replacement for Mollie Martinez (Kalico Midtown Wage),257,ReplacementWage,-250.0,4.0,Kalico Midtown
Kalico Midtown Revenue,257,Revenue,27595.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,257,Marketing,-2750.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),258,Wage,-64.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),258,Wage,-240.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),258,Wage,-240.0,4.0,Kalico Midtown
Danielle Mitchell (Kalico Midtown Daily Wage),258,Wage,-200.0,4.0,Kalico Midtown
Kalico Midtown Revenue,258,Revenue,27166.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),258,Wage,-224.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,258,Marketing,-2750.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),259,Wage,-64.0,4.0,Kalico Midtown
Joel Rogers (Kalico Midtown Daily Wage),259,Wage,-240.0,4.0,Kalico Midtown
Eve Sullivan (Kalico Midtown Daily Wage),259,Wage,-240.0,4.0,Kalico Midtown
Emilia White (Kalico Midtown Daily Wage),259,Wage,-168.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),259,Wage,-150.0,4.0,Kalico Midtown
Kalico Midtown Revenue,259,Revenue,25408.0,4.0,Kalico Midtown
Marketing campaigns for Kalico Midtown,259,Marketing,-2750.0,4.0,Kalico Midtown
Mollie Martinez (Kalico Midtown Daily Wage),260,Wage,-200.0,4.0,Kalico Midtown
Leon Powell (Kalico Midtown Daily Wage),260,Wage,-256.0,4.0,Kalico Midtown
Wilhelmina Cooper (Kalico Midtown Daily Wage),260,Wage,-264.0,4.0,Kalico Midtown
