Account,Day,Details,Amount,Transaction ID,Business Name
Marketing campaigns for Elite Jewels,111,Marketing,-500.0,3.0,Elite Jewels
Elite Jewels Revenue,112,Revenue,12000.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),112,Wage,-75.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),112,Wage,-96.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,112,Marketing,-500.0,3.0,Elite Jewels
Elite Jewels Revenue,113,Revenue,16000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),113,Wage,-256.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),113,Wage,-25.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,113,Marketing,-500.0,3.0,Elite Jewels
Elite Jewels Revenue,114,Revenue,16000.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),114,Wage,-25.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,114,Marketing,-500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),114,Wage,-256.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),115,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,115,Revenue,16000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),115,Wage,-32.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,115,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),116,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,116,Revenue,16000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),116,Wage,-32.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,116,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),117,Wage,-25.0,3.0,Elite Jewels
Elite Jewels Revenue,117,Revenue,16000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),117,Wage,-256.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,117,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),118,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,118,Revenue,16000.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,118,Marketing,-500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),118,Wage,-32.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),119,Wage,-75.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),119,Wage,-96.0,3.0,Elite Jewels
Elite Jewels Revenue,119,Revenue,12000.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,119,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),120,Wage,-25.0,3.0,Elite Jewels
Elite Jewels Revenue,120,Revenue,16000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),120,Wage,-256.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,120,Marketing,-500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),121,Wage,-256.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),121,Wage,-25.0,3.0,Elite Jewels
Elite Jewels Revenue,121,Revenue,14000.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,121,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),122,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,122,Revenue,16000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),122,Wage,-32.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,122,Marketing,-500.0,3.0,Elite Jewels
Elite Jewels Revenue,123,Revenue,16000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),123,Wage,-32.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),123,Wage,-200.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,123,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),124,Wage,-25.0,3.0,Elite Jewels
Elite Jewels Revenue,124,Revenue,16000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),124,Wage,-256.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,124,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),125,Wage,-50.0,3.0,Elite Jewels
Raymond Watson (Elite Jewels Daily Wage),125,Wage,-232.0,3.0,Elite Jewels
Elite Jewels Revenue,125,Revenue,16000.0,3.0,Elite Jewels
Maya Turner (Elite Jewels Daily Wage),125,Wage,-192.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,125,Marketing,-500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),125,Wage,-64.0,3.0,Elite Jewels
Raymond Watson (Elite Jewels Daily Wage),126,Wage,-174.0,3.0,Elite Jewels
Maya Turner (Elite Jewels Daily Wage),126,Wage,-128.0,3.0,Elite Jewels
Elite Jewels Revenue,126,Revenue,10000.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,126,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),127,Wage,-100.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),127,Wage,-256.0,3.0,Elite Jewels
Maya Turner (Elite Jewels Daily Wage),127,Wage,-160.0,3.0,Elite Jewels
Elite Jewels Revenue,127,Revenue,14000.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,127,Marketing,-500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),128,Wage,-256.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),128,Wage,-25.0,3.0,Elite Jewels
Elite Jewels Revenue,128,Revenue,14000.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,128,Marketing,-500.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,128,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),129,Wage,-25.0,3.0,Elite Jewels
Elite Jewels Revenue,129,Revenue,24000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),129,Wage,-256.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,129,Marketing,-500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),130,Wage,-32.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),130,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,130,Revenue,24600.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,130,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),131,Wage,-200.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),131,Wage,-32.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,131,Marketing,-500.0,3.0,Elite Jewels
Elite Jewels Revenue,131,Revenue,14600.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),132,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,132,Revenue,5200.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,132,Marketing,-500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),132,Wage,-32.0,3.0,Elite Jewels
Elite Jewels Revenue,133,Revenue,3600.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),133,Wage,-75.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),133,Wage,-96.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,133,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),134,Wage,-25.0,3.0,Elite Jewels
Elite Jewels Revenue,134,Revenue,4000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),134,Wage,-256.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,134,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),135,Wage,-25.0,3.0,Elite Jewels
Elite Jewels Revenue,135,Revenue,4400.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),135,Wage,-256.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,135,Marketing,-500.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),136,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,136,Revenue,3200.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),136,Wage,-256.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,136,Marketing,-500.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),137,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,137,Revenue,4400.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),137,Wage,-200.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,137,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),138,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,138,Revenue,800.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,138,Marketing,-500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),138,Wage,-32.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),139,Wage,-200.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,139,Marketing,-500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),139,Wage,-32.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),140,Wage,-75.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),140,Wage,-96.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,140,Marketing,-500.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),141,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,141,Revenue,13500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),141,Wage,-256.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,141,Marketing,-500.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),142,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,142,Revenue,15500.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,142,Marketing,-500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),142,Wage,-256.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),143,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,143,Revenue,16000.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,143,Marketing,-500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),143,Wage,-256.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),144,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,144,Revenue,16000.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),144,Wage,-200.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,144,Marketing,-500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),145,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,145,Revenue,16000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),145,Wage,-32.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,145,Marketing,-500.0,3.0,Elite Jewels
Elite Jewels Revenue,146,Revenue,14000.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),146,Wage,-100.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),146,Wage,-200.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,146,Marketing,-500.0,3.0,Elite Jewels
Elite Jewels Revenue,147,Revenue,18000.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),147,Wage,-100.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),147,Wage,-100.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),147,Wage,-160.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,147,Marketing,-500.0,3.0,Elite Jewels
Elite Jewels Revenue,148,Revenue,16000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),148,Wage,-256.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),148,Wage,-125.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,148,Marketing,-500.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),149,Wage,-125.0,3.0,Elite Jewels
Elite Jewels Revenue,149,Revenue,16000.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,149,Marketing,-500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),149,Wage,-256.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),150,Wage,-125.0,3.0,Elite Jewels
Elite Jewels Revenue,150,Revenue,16000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),150,Wage,-256.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,150,Marketing,-500.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),151,Wage,-125.0,3.0,Elite Jewels
Elite Jewels Revenue,151,Revenue,16000.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),151,Wage,-200.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,151,Marketing,-500.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),152,Wage,-100.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),152,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,152,Revenue,14000.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,152,Marketing,-500.0,3.0,Elite Jewels
Elite Jewels Revenue,153,Revenue,20000.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),153,Wage,-200.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,153,Marketing,-500.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),154,Wage,-100.0,3.0,Elite Jewels
Elite Jewels Revenue,154,Revenue,22500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),154,Wage,-100.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,154,Marketing,-500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),154,Wage,-160.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),155,Wage,-125.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),155,Wage,-256.0,3.0,Elite Jewels
Elite Jewels Revenue,155,Revenue,17500.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,155,Marketing,-500.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),156,Wage,-25.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),156,Wage,-32.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,156,Marketing,-500.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,157,Marketing,-500.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),157,Wage,-50.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,157,Marketing,-6000.0,3.0,Elite Jewels
Elite Jewels Revenue,157,Revenue,4000.0,3.0,Elite Jewels
Dominic Fisher (Elite Jewels Daily Wage),157,Wage,-46.0,3.0,Elite Jewels
Curtis Norris (Elite Jewels Daily Wage),157,Wage,-46.0,3.0,Elite Jewels
Curtis Norris (Elite Jewels Daily Wage),158,Wage,-184.0,3.0,Elite Jewels
Dominic Fisher (Elite Jewels Daily Wage),158,Wage,-184.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),158,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,158,Revenue,26000.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,158,Marketing,-6500.0,3.0,Elite Jewels
Dominic Fisher (Elite Jewels Daily Wage),159,Wage,-184.0,3.0,Elite Jewels
Elite Jewels Revenue,159,Revenue,32000.0,3.0,Elite Jewels
Traci Parker (Elite Jewels Daily Wage),159,Wage,-286.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,159,Marketing,-6500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),159,Wage,-256.0,3.0,Elite Jewels
Dominic Fisher (Elite Jewels Daily Wage),160,Wage,-184.0,3.0,Elite Jewels
Elite Jewels Revenue,160,Revenue,48000.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),160,Wage,-200.0,3.0,Elite Jewels
Traci Parker (Elite Jewels Daily Wage),160,Wage,-208.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,160,Marketing,-6500.0,3.0,Elite Jewels
Curtis Norris (Elite Jewels Daily Wage),161,Wage,-184.0,3.0,Elite Jewels
Dominic Fisher (Elite Jewels Daily Wage),161,Wage,-184.0,3.0,Elite Jewels
Elite Jewels Revenue,161,Revenue,42000.0,3.0,Elite Jewels
Traci Parker (Elite Jewels Daily Wage),161,Wage,-208.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,161,Marketing,-6500.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),162,Wage,-150.0,3.0,Elite Jewels
Traci Parker (Elite Jewels Daily Wage),162,Wage,-78.0,3.0,Elite Jewels
Elite Jewels Revenue,162,Revenue,39500.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),162,Wage,-200.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,162,Marketing,-6500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),162,Wage,-256.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),163,Wage,-200.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),163,Wage,-200.0,3.0,Elite Jewels
Elite Jewels Revenue,163,Revenue,45000.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),163,Wage,-256.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,163,Marketing,-6500.0,3.0,Elite Jewels
Curtis Norris (Elite Jewels Daily Wage),164,Wage,-184.0,3.0,Elite Jewels
Dominic Fisher (Elite Jewels Daily Wage),164,Wage,-184.0,3.0,Elite Jewels
Elite Jewels Revenue,164,Revenue,42500.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),164,Wage,-200.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,164,Marketing,-6500.0,3.0,Elite Jewels
Curtis Norris (Elite Jewels Daily Wage),165,Wage,-184.0,3.0,Elite Jewels
Dominic Fisher (Elite Jewels Daily Wage),165,Wage,-184.0,3.0,Elite Jewels
Elite Jewels Revenue,165,Revenue,40000.0,3.0,Elite Jewels
Lindsey Richardson (Elite Jewels Daily Wage),165,Wage,-200.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,165,Marketing,-6500.0,3.0,Elite Jewels
Dominic Fisher (Elite Jewels Daily Wage),166,Wage,-184.0,3.0,Elite Jewels
Elite Jewels Revenue,166,Revenue,45000.0,3.0,Elite Jewels
Traci Parker (Elite Jewels Daily Wage),166,Wage,-286.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,166,Marketing,-6500.0,3.0,Elite Jewels
Zoe Gomez (Elite Jewels Daily Wage),166,Wage,-256.0,3.0,Elite Jewels
Traci Parker (Elite Jewels Daily Wage),167,Wage,-208.0,3.0,Elite Jewels
Dominic Fisher (Elite Jewels Daily Wage),167,Wage,-184.0,3.0,Elite Jewels
Elite Jewels Revenue,167,Revenue,60000.0,3.0,Elite Jewels
Katherine Moss (Elite Jewels Daily Wage),167,Wage,-200.0,3.0,Elite Jewels
Marketing campaigns for Elite Jewels,167,Marketing,-6500.0,3.0,Elite Jewels
Traci Parker (Elite Jewels Daily Wage),168,Wage,-208.0,3.0,Elite Jewels
