Account,Day,Details,Amount,Transaction ID,Business Name
Frederick Kelly (Elite Couture Daily Wage),210,Wage,-243.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),210,Wage,-232.0,2.0,Elite Couture
Elite Couture Revenue,210,Revenue,37000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,210,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,211,Revenue,33000.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),211,Wage,-297.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),211,Wage,-232.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,211,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),212,Wage,-132.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),212,Wage,-232.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),212,Wage,-216.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),212,Wage,-54.0,2.0,Elite Couture
Elite Couture Revenue,212,Revenue,33000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,212,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),213,Wage,-66.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),213,Wage,-232.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),213,Wage,-216.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),213,Wage,-54.0,2.0,Elite Couture
Elite Couture Revenue,213,Revenue,27500.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,213,Marketing,-1350.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),214,Wage,-27.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),214,Wage,-264.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),214,Wage,-288.0,2.0,Elite Couture
Elite Couture Revenue,214,Revenue,33000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,214,Marketing,-1350.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),215,Wage,-288.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),215,Wage,-27.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),215,Wage,-264.0,2.0,Elite Couture
Elite Couture Revenue,215,Revenue,37250.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,215,Marketing,-1350.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),216,Wage,-232.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),216,Wage,-216.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),216,Wage,-72.0,2.0,Elite Couture
Elite Couture Revenue,216,Revenue,45000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,216,Marketing,-1350.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),217,Wage,-232.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),217,Wage,-243.0,2.0,Elite Couture
Elite Couture Revenue,217,Revenue,37750.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,217,Marketing,-1350.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),218,Wage,-232.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),218,Wage,-297.0,2.0,Elite Couture
Elite Couture Revenue,218,Revenue,35250.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,218,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),219,Wage,-132.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),219,Wage,-216.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),219,Wage,-54.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),219,Wage,-232.0,2.0,Elite Couture
Elite Couture Revenue,219,Revenue,33000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,219,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),220,Wage,-66.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),220,Wage,-232.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),220,Wage,-216.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),220,Wage,-54.0,2.0,Elite Couture
Elite Couture Revenue,220,Revenue,25500.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,220,Marketing,-1350.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),221,Wage,-27.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),221,Wage,-264.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),221,Wage,-288.0,2.0,Elite Couture
Elite Couture Revenue,221,Revenue,33000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,221,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),222,Wage,-264.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),222,Wage,-288.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),222,Wage,-27.0,2.0,Elite Couture
Elite Couture Revenue,222,Revenue,38000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,222,Marketing,-1350.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),223,Wage,-232.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),223,Wage,-72.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),223,Wage,-216.0,2.0,Elite Couture
Elite Couture Revenue,223,Revenue,44750.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,223,Marketing,-1350.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),224,Wage,-232.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),224,Wage,-243.0,2.0,Elite Couture
Elite Couture Revenue,224,Revenue,37500.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,224,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,225,Revenue,36500.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),225,Wage,-232.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),225,Wage,-297.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,225,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),226,Wage,-132.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),226,Wage,-232.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),226,Wage,-216.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),226,Wage,-54.0,2.0,Elite Couture
Elite Couture Revenue,226,Revenue,33000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,226,Marketing,-1350.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),227,Wage,-216.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),227,Wage,-66.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),227,Wage,-232.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),227,Wage,-54.0,2.0,Elite Couture
Elite Couture Revenue,227,Revenue,27500.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,227,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),228,Wage,-264.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),228,Wage,-288.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),228,Wage,-27.0,2.0,Elite Couture
Elite Couture Revenue,228,Revenue,33000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,228,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),229,Wage,-264.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),229,Wage,-27.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),229,Wage,-288.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,229,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,229,Revenue,38000.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),230,Wage,-216.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),230,Wage,-232.0,2.0,Elite Couture
Elite Couture Revenue,230,Revenue,45000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,230,Marketing,-1350.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),231,Wage,-232.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),231,Wage,-243.0,2.0,Elite Couture
Elite Couture Revenue,231,Revenue,37500.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,231,Marketing,-1350.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),232,Wage,-232.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),232,Wage,-297.0,2.0,Elite Couture
Elite Couture Revenue,232,Revenue,36500.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,232,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,233,Revenue,12000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,233,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),233,Wage,-132.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),233,Wage,-54.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),233,Wage,-216.0,2.0,Elite Couture
Elite Couture Revenue,234,Revenue,29000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,234,Marketing,-1350.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),234,Wage,-232.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),234,Wage,-216.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),234,Wage,-54.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),235,Wage,-264.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),235,Wage,-288.0,2.0,Elite Couture
Elite Couture Revenue,235,Revenue,33000.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),235,Wage,-27.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,235,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,236,Revenue,38000.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),236,Wage,-264.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),236,Wage,-27.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),236,Wage,-288.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,236,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,237,Revenue,27500.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),237,Wage,-232.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),237,Wage,-72.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,237,Marketing,-1350.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),238,Wage,-243.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),238,Wage,-232.0,2.0,Elite Couture
Elite Couture Revenue,238,Revenue,39250.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,238,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,239,Revenue,36500.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),239,Wage,-297.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),239,Wage,-232.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,239,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,240,Revenue,33000.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),240,Wage,-232.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),240,Wage,-216.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),240,Wage,-132.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,240,Marketing,-1350.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),240,Wage,-54.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),241,Wage,-66.0,2.0,Elite Couture
Elite Couture Revenue,241,Revenue,29000.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),241,Wage,-232.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),241,Wage,-216.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),241,Wage,-54.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,241,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,242,Revenue,33000.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),242,Wage,-264.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),242,Wage,-27.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),242,Wage,-288.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,242,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,243,Revenue,38000.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),243,Wage,-264.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),243,Wage,-288.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),243,Wage,-27.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,243,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,244,Revenue,45000.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),244,Wage,-216.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),244,Wage,-72.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),244,Wage,-232.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,244,Marketing,-1350.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),245,Wage,-232.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),245,Wage,-243.0,2.0,Elite Couture
Elite Couture Revenue,245,Revenue,38000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,245,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,246,Revenue,55000.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),246,Wage,-297.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),246,Wage,-232.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,246,Marketing,-1350.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),247,Wage,-216.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),247,Wage,-54.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),247,Wage,-232.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),247,Wage,-132.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,247,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,247,Revenue,50500.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,248,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,256,Revenue,50250.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,256,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),256,Wage,-264.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),256,Wage,-288.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),256,Wage,-27.0,2.0,Elite Couture
Elite Couture Revenue,257,Revenue,61500.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,257,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),257,Wage,-264.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),257,Wage,-288.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),257,Wage,-27.0,2.0,Elite Couture
Elite Couture Revenue,258,Revenue,73750.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),258,Wage,-232.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),258,Wage,-72.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),258,Wage,-216.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,258,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,259,Revenue,64250.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),259,Wage,-232.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),259,Wage,-243.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,259,Marketing,-1350.0,2.0,Elite Couture
Elite Couture Revenue,260,Revenue,57000.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,260,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),260,Wage,-297.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),260,Wage,-232.0,2.0,Elite Couture
Elite Couture Revenue,261,Revenue,53750.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,261,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),261,Wage,-132.0,2.0,Elite Couture
Lara Wright (Elite Couture Daily Wage),261,Wage,-232.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),261,Wage,-216.0,2.0,Elite Couture
Frederick Kelly (Elite Couture Daily Wage),261,Wage,-54.0,2.0,Elite Couture
Elite Couture Revenue,262,Revenue,45250.0,2.0,Elite Couture
Marketing campaigns for Elite Couture,262,Marketing,-1350.0,2.0,Elite Couture
Scarlett Davis (Elite Couture Daily Wage),262,Wage,-66.0,2.0,Elite Couture
Lilly Harris (Elite Couture Daily Wage),262,Wage,-216.0,2.0,Elite Couture
