Account,Day,Details,Amount,Transaction ID,Business Name
Eliza Owens (Katar Midtown Daily Wage),303,Wage,-432.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),303,Wage,-168.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),304,Wage,-258.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),304,Wage,-300.0,13.0,Katar Midtown
Katar Midtown Revenue,304,Revenue,61776.0,13.0,Katar Midtown
Replacement for Justin Davis (Katar Midtown Wage),304,ReplacementWage,-195.0,13.0,Katar Midtown
Replacement for Curtis Jackson (Katar Midtown Wage),304,ReplacementWage,-180.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),304,Wage,-252.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,304,Marketing,-9350.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),304,Wage,-216.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),304,Wage,-168.0,13.0,Katar Midtown
Katar Midtown Revenue,305,Revenue,64581.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),305,Wage,-63.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),305,Wage,-312.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),305,Wage,-288.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,305,Marketing,-9350.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),305,Wage,-396.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),306,Wage,-312.0,13.0,Katar Midtown
Katar Midtown Revenue,306,Revenue,66603.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),306,Wage,-288.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),306,Wage,-216.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),306,Wage,-198.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,306,Marketing,-9350.0,13.0,Katar Midtown
Oscar Evans (Katar Midtown Daily Wage),306,Wage,-276.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),307,Wage,-300.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),307,Wage,-516.0,13.0,Katar Midtown
Katar Midtown Revenue,307,Revenue,38745.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),307,Wage,-63.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),307,Wage,-432.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),307,Wage,-168.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,307,Marketing,-9350.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),308,Wage,-300.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),308,Wage,-258.0,13.0,Katar Midtown
Katar Midtown Revenue,308,Revenue,51207.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),308,Wage,-42.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),308,Wage,-156.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),308,Wage,-144.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),308,Wage,-336.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,308,Marketing,-9350.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),309,Wage,-516.0,13.0,Katar Midtown
Katar Midtown Revenue,309,Revenue,12354.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),309,Wage,-432.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),309,Wage,-396.0,13.0,Katar Midtown
Oscar Evans (Katar Midtown Daily Wage),309,Wage,-69.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,309,Marketing,-9350.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),310,Wage,-516.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),310,Wage,-300.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),310,Wage,-432.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),310,Wage,-252.0,13.0,Katar Midtown
Katar Midtown Revenue,310,Revenue,35502.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,310,Marketing,-9350.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),310,Wage,-168.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),311,Wage,-300.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),311,Wage,-258.0,13.0,Katar Midtown
Katar Midtown Revenue,311,Revenue,61986.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),311,Wage,-252.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),311,Wage,-156.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),311,Wage,-144.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,311,Marketing,-9350.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),311,Wage,-216.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),311,Wage,-168.0,13.0,Katar Midtown
Katar Midtown Revenue,312,Revenue,64287.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),312,Wage,-63.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),312,Wage,-312.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),312,Wage,-288.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),312,Wage,-396.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,312,Marketing,-9350.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),313,Wage,-312.0,13.0,Katar Midtown
Katar Midtown Revenue,313,Revenue,66420.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),313,Wage,-288.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),313,Wage,-216.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,313,Marketing,-9350.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),313,Wage,-198.0,13.0,Katar Midtown
Oscar Evans (Katar Midtown Daily Wage),313,Wage,-276.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),314,Wage,-300.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),314,Wage,-516.0,13.0,Katar Midtown
Katar Midtown Revenue,314,Revenue,69033.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),314,Wage,-63.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),314,Wage,-432.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,314,Marketing,-9350.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),314,Wage,-168.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),315,Wage,-300.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),315,Wage,-258.0,13.0,Katar Midtown
Katar Midtown Revenue,315,Revenue,67329.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),315,Wage,-42.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),315,Wage,-156.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),315,Wage,-144.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,315,Marketing,-9350.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),315,Wage,-336.0,13.0,Katar Midtown
Katar Midtown Revenue,316,Revenue,65811.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,316,Marketing,-9350.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),316,Wage,-432.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),316,Wage,-516.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),316,Wage,-396.0,13.0,Katar Midtown
Oscar Evans (Katar Midtown Daily Wage),316,Wage,-69.0,13.0,Katar Midtown
Katar Midtown Revenue,317,Revenue,64149.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),317,Wage,-516.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,317,Marketing,-9350.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),317,Wage,-300.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),317,Wage,-432.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),317,Wage,-168.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),318,Wage,-252.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),318,Wage,-156.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),318,Wage,-144.0,13.0,Katar Midtown
Katar Midtown Revenue,318,Revenue,56859.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,318,Marketing,-9350.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),318,Wage,-300.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),318,Wage,-258.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),318,Wage,-168.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),318,Wage,-216.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),319,Wage,-63.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),319,Wage,-288.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),319,Wage,-312.0,13.0,Katar Midtown
Katar Midtown Revenue,319,Revenue,64371.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,319,Marketing,-9350.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),319,Wage,-396.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),320,Wage,-312.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),320,Wage,-288.0,13.0,Katar Midtown
Katar Midtown Revenue,320,Revenue,66789.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,320,Marketing,-9350.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),320,Wage,-216.0,13.0,Katar Midtown
Oscar Evans (Katar Midtown Daily Wage),320,Wage,-276.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),320,Wage,-198.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),321,Wage,-63.0,13.0,Katar Midtown
Katar Midtown Revenue,321,Revenue,69396.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),321,Wage,-300.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,321,Marketing,-9350.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),321,Wage,-432.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),321,Wage,-168.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),321,Wage,-516.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),322,Wage,-300.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),322,Wage,-258.0,13.0,Katar Midtown
Katar Midtown Revenue,322,Revenue,68286.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),322,Wage,-42.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),322,Wage,-156.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),322,Wage,-144.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),322,Wage,-336.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,322,Marketing,-9350.0,13.0,Katar Midtown
Katar Midtown Revenue,323,Revenue,54753.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),323,Wage,-516.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,323,Marketing,-9350.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),323,Wage,-432.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),323,Wage,-396.0,13.0,Katar Midtown
Oscar Evans (Katar Midtown Daily Wage),323,Wage,-69.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),324,Wage,-252.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),324,Wage,-516.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),324,Wage,-300.0,13.0,Katar Midtown
Katar Midtown Revenue,324,Revenue,64446.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,324,Marketing,-9350.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),324,Wage,-432.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),324,Wage,-168.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),325,Wage,-252.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),325,Wage,-156.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),325,Wage,-144.0,13.0,Katar Midtown
Katar Midtown Revenue,325,Revenue,61707.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,325,Marketing,-9350.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),325,Wage,-258.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),325,Wage,-300.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),325,Wage,-216.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),325,Wage,-168.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),326,Wage,-288.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),326,Wage,-312.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),326,Wage,-63.0,13.0,Katar Midtown
Katar Midtown Revenue,326,Revenue,64239.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,326,Marketing,-9350.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),326,Wage,-396.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),327,Wage,-288.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),327,Wage,-312.0,13.0,Katar Midtown
Katar Midtown Revenue,327,Revenue,51996.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,327,Marketing,-9350.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),327,Wage,-216.0,13.0,Katar Midtown
Oscar Evans (Katar Midtown Daily Wage),327,Wage,-276.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),327,Wage,-198.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),328,Wage,-63.0,13.0,Katar Midtown
Katar Midtown Revenue,328,Revenue,27684.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,328,Marketing,-9350.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),328,Wage,-300.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),328,Wage,-516.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),328,Wage,-432.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),328,Wage,-168.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),329,Wage,-144.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),329,Wage,-156.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),329,Wage,-42.0,13.0,Katar Midtown
Katar Midtown Revenue,329,Revenue,39741.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),329,Wage,-300.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),329,Wage,-258.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,329,Marketing,-9350.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),329,Wage,-336.0,13.0,Katar Midtown
Katar Midtown Revenue,330,Revenue,65511.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,330,Marketing,-9350.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),330,Wage,-516.0,13.0,Katar Midtown
Oscar Evans (Katar Midtown Daily Wage),330,Wage,-69.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),330,Wage,-396.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),330,Wage,-432.0,13.0,Katar Midtown
Katar Midtown Revenue,331,Revenue,64440.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),331,Wage,-252.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,331,Marketing,-9350.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),331,Wage,-168.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),331,Wage,-300.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),331,Wage,-516.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),331,Wage,-432.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),332,Wage,-168.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),332,Wage,-216.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,332,Marketing,-9350.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),332,Wage,-300.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),332,Wage,-258.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),332,Wage,-252.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),332,Wage,-156.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),332,Wage,-144.0,13.0,Katar Midtown
Katar Midtown Revenue,332,Revenue,61710.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),333,Wage,-63.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),333,Wage,-288.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),333,Wage,-396.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,333,Marketing,-9350.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),333,Wage,-312.0,13.0,Katar Midtown
Katar Midtown Revenue,333,Revenue,61515.0,13.0,Katar Midtown
Katar Midtown Revenue,334,Revenue,63222.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),334,Wage,-312.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),334,Wage,-288.0,13.0,Katar Midtown
Oscar Evans (Katar Midtown Daily Wage),334,Wage,-276.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),334,Wage,-198.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,334,Marketing,-9350.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),334,Wage,-216.0,13.0,Katar Midtown
Katar Midtown Revenue,335,Revenue,66072.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),335,Wage,-63.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),335,Wage,-168.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,335,Marketing,-9350.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),335,Wage,-516.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),335,Wage,-300.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),335,Wage,-432.0,13.0,Katar Midtown
Justin Davis (Katar Midtown Daily Wage),336,Wage,-156.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),336,Wage,-42.0,13.0,Katar Midtown
Curtis Jackson (Katar Midtown Daily Wage),336,Wage,-144.0,13.0,Katar Midtown
Katar Midtown Revenue,336,Revenue,64899.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,336,Marketing,-9350.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),336,Wage,-336.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),336,Wage,-300.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),336,Wage,-258.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),337,Wage,-516.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),337,Wage,-432.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,337,Marketing,-9350.0,13.0,Katar Midtown
Oscar Evans (Katar Midtown Daily Wage),337,Wage,-69.0,13.0,Katar Midtown
Annabelle Stewart (Katar Midtown Daily Wage),337,Wage,-396.0,13.0,Katar Midtown
Katar Midtown Revenue,337,Revenue,63027.0,13.0,Katar Midtown
Katar Midtown Revenue,338,Revenue,61524.0,13.0,Katar Midtown
Abbie Lopez (Katar Midtown Daily Wage),338,Wage,-168.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),338,Wage,-432.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),338,Wage,-516.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),338,Wage,-300.0,13.0,Katar Midtown
Marketing campaigns for Katar Midtown,338,Marketing,-9350.0,13.0,Katar Midtown
Curtis Harris (Katar Midtown Daily Wage),338,Wage,-252.0,13.0,Katar Midtown
Katar Midtown Revenue,339,Revenue,58830.0,13.0,Katar Midtown
Zoe Foster (Katar Midtown Daily Wage),339,Wage,-300.0,13.0,Katar Midtown
Mark Nelson (Katar Midtown Daily Wage),339,Wage,-258.0,13.0,Katar Midtown
Eliza Owens (Katar Midtown Daily Wage),339,Wage,-216.0,13.0,Katar Midtown
