Account,Day,Details,Amount,Transaction ID,Business Name
Ralph Hughes (The Green Salad Daily Wage),232,Wage,-228.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),232,Wage,-700.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,232,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),233,Wage,-124.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),233,Wage,-700.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),233,Wage,-308.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),233,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,233,Revenue,12072.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,233,Marketing,-1350.0,17.0,The Green Salad
The Green Salad Revenue,234,Revenue,13841.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),234,Wage,-350.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,234,Marketing,-1350.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),234,Wage,-616.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),234,Wage,-266.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),234,Wage,-248.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),235,Wage,-224.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),235,Wage,-616.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),235,Wage,-186.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),235,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,235,Revenue,15293.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,235,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),236,Wage,-434.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),236,Wage,-224.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),236,Wage,-306.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),236,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,236,Revenue,15286.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,236,Marketing,-1350.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),237,Wage,-288.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),237,Wage,-340.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),237,Wage,-266.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),237,Wage,-350.0,17.0,The Green Salad
The Green Salad Revenue,237,Revenue,15392.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,237,Marketing,-1350.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),238,Wage,-448.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),238,Wage,-374.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),238,Wage,-400.0,17.0,The Green Salad
The Green Salad Revenue,238,Revenue,14674.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,238,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),239,Wage,-868.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),239,Wage,-700.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),239,Wage,-228.0,17.0,The Green Salad
The Green Salad Revenue,239,Revenue,11560.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,239,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),240,Wage,-124.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),240,Wage,-700.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),240,Wage,-308.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),240,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,240,Revenue,15127.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,240,Marketing,-1350.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),241,Wage,-266.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),241,Wage,-248.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),241,Wage,-350.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),241,Wage,-616.0,17.0,The Green Salad
The Green Salad Revenue,241,Revenue,14891.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,241,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),242,Wage,-186.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),242,Wage,-224.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),242,Wage,-266.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),242,Wage,-616.0,17.0,The Green Salad
The Green Salad Revenue,242,Revenue,14787.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,242,Marketing,-1350.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),243,Wage,-266.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),243,Wage,-306.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),243,Wage,-434.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),243,Wage,-224.0,17.0,The Green Salad
The Green Salad Revenue,243,Revenue,14856.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,243,Marketing,-1350.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),244,Wage,-288.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),244,Wage,-340.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),244,Wage,-266.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),244,Wage,-350.0,17.0,The Green Salad
The Green Salad Revenue,244,Revenue,15392.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,244,Marketing,-1350.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),245,Wage,-448.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),245,Wage,-374.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),245,Wage,-400.0,17.0,The Green Salad
The Green Salad Revenue,245,Revenue,15294.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,245,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),246,Wage,-868.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),246,Wage,-700.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),246,Wage,-228.0,17.0,The Green Salad
The Green Salad Revenue,246,Revenue,14944.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,246,Marketing,-1350.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),247,Wage,-266.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),247,Wage,-700.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),247,Wage,-308.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),247,Wage,-124.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,247,Marketing,-1350.0,17.0,The Green Salad
The Green Salad Revenue,247,Revenue,15567.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,248,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),256,Wage,-186.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),256,Wage,-224.0,17.0,The Green Salad
The Green Salad Revenue,256,Revenue,14447.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),256,Wage,-616.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),256,Wage,-266.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,256,Marketing,-1350.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),257,Wage,-224.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),257,Wage,-434.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),257,Wage,-306.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),257,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,257,Revenue,14554.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,257,Marketing,-1350.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),258,Wage,-288.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),258,Wage,-340.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),258,Wage,-350.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),258,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,258,Revenue,15782.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,258,Marketing,-1350.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),259,Wage,-448.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),259,Wage,-374.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),259,Wage,-400.0,17.0,The Green Salad
The Green Salad Revenue,259,Revenue,15611.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,259,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),260,Wage,-868.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),260,Wage,-700.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),260,Wage,-228.0,17.0,The Green Salad
The Green Salad Revenue,260,Revenue,15441.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,260,Marketing,-1350.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),261,Wage,-308.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),261,Wage,-124.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),261,Wage,-700.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),261,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,261,Revenue,15566.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,261,Marketing,-1350.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),262,Wage,-350.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),262,Wage,-616.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),262,Wage,-266.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),262,Wage,-248.0,17.0,The Green Salad
The Green Salad Revenue,262,Revenue,15291.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,262,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),263,Wage,-186.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),263,Wage,-266.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),263,Wage,-616.0,17.0,The Green Salad
Replacement for Harvey Anderson (The Green Salad Wage),263,ReplacementWage,-280.0,17.0,The Green Salad
The Green Salad Revenue,263,Revenue,15379.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,263,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),264,Wage,-434.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),264,Wage,-224.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),264,Wage,-306.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),264,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,264,Revenue,16290.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,264,Marketing,-1350.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),265,Wage,-340.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),265,Wage,-266.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),265,Wage,-288.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),265,Wage,-350.0,17.0,The Green Salad
The Green Salad Revenue,265,Revenue,16534.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,265,Marketing,-1350.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),266,Wage,-448.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),266,Wage,-374.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),266,Wage,-400.0,17.0,The Green Salad
The Green Salad Revenue,266,Revenue,16476.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,266,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),267,Wage,-868.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),267,Wage,-700.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),267,Wage,-228.0,17.0,The Green Salad
The Green Salad Revenue,267,Revenue,16342.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,267,Marketing,-1350.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),268,Wage,-700.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),268,Wage,-266.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),268,Wage,-124.0,17.0,The Green Salad
The Green Salad Revenue,268,Revenue,16294.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,268,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),269,Wage,-248.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),269,Wage,-350.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),269,Wage,-616.0,17.0,The Green Salad
Replacement for Ralph Hughes (The Green Salad Wage),269,ReplacementWage,-332.5,17.0,The Green Salad
The Green Salad Revenue,269,Revenue,16133.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,269,Marketing,-1350.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),270,Wage,-224.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),270,Wage,-186.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),270,Wage,-616.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),270,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,270,Revenue,16338.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,270,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),271,Wage,-434.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),271,Wage,-224.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),271,Wage,-306.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),271,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,271,Revenue,16378.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,271,Marketing,-1350.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),272,Wage,-266.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),272,Wage,-288.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),272,Wage,-340.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),272,Wage,-350.0,17.0,The Green Salad
The Green Salad Revenue,272,Revenue,16558.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,272,Marketing,-1350.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),273,Wage,-374.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),273,Wage,-448.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),273,Wage,-400.0,17.0,The Green Salad
The Green Salad Revenue,273,Revenue,10919.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,273,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),274,Wage,-868.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),274,Wage,-700.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),274,Wage,-228.0,17.0,The Green Salad
The Green Salad Revenue,274,Revenue,10309.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,274,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),275,Wage,-124.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),275,Wage,-700.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),275,Wage,-308.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),275,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,275,Revenue,6165.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,275,Marketing,-1350.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),276,Wage,-266.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),276,Wage,-616.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),276,Wage,-350.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,276,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),277,Wage,-186.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),277,Wage,-616.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),277,Wage,-266.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),277,Wage,-224.0,17.0,The Green Salad
The Green Salad Revenue,277,Revenue,16110.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,277,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),278,Wage,-434.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),278,Wage,-224.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),278,Wage,-306.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),278,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,278,Revenue,16317.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,278,Marketing,-1350.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),279,Wage,-340.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),279,Wage,-266.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),279,Wage,-288.0,17.0,The Green Salad
The Green Salad Revenue,279,Revenue,16558.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,279,Marketing,-1350.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),280,Wage,-374.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),280,Wage,-400.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),280,Wage,-448.0,17.0,The Green Salad
The Green Salad Revenue,280,Revenue,16826.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,280,Marketing,-1350.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),281,Wage,-700.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),281,Wage,-228.0,17.0,The Green Salad
The Green Salad Revenue,281,Revenue,16723.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),281,Wage,-868.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,281,Marketing,-1350.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),282,Wage,-700.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),282,Wage,-308.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),282,Wage,-266.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),282,Wage,-124.0,17.0,The Green Salad
The Green Salad Revenue,282,Revenue,15457.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,282,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),283,Wage,-248.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),283,Wage,-350.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),283,Wage,-616.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),283,Wage,-266.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,283,Marketing,-1350.0,17.0,The Green Salad
The Green Salad Revenue,283,Revenue,16381.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),284,Wage,-186.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),284,Wage,-224.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),284,Wage,-616.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),284,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,284,Revenue,16471.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,284,Marketing,-1350.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),285,Wage,-266.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),285,Wage,-434.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),285,Wage,-224.0,17.0,The Green Salad
Replacement for Zoe Thompson (The Green Salad Wage),285,ReplacementWage,-382.5,17.0,The Green Salad
The Green Salad Revenue,285,Revenue,16764.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,285,Marketing,-1350.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),286,Wage,-266.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),286,Wage,-350.0,17.0,The Green Salad
The Green Salad Revenue,286,Revenue,16319.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),286,Wage,-340.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),286,Wage,-288.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,286,Marketing,-1350.0,17.0,The Green Salad
The Green Salad Revenue,287,Revenue,15646.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,287,Marketing,-1350.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),287,Wage,-448.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),287,Wage,-374.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),287,Wage,-400.0,17.0,The Green Salad
The Green Salad Revenue,288,Revenue,16659.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,288,Marketing,-1350.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),288,Wage,-228.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),288,Wage,-700.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),288,Wage,-868.0,17.0,The Green Salad
The Green Salad Revenue,289,Revenue,16748.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,289,Marketing,-1350.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),289,Wage,-308.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),289,Wage,-124.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),289,Wage,-700.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),289,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,290,Revenue,16585.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,290,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),290,Wage,-248.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),290,Wage,-350.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),290,Wage,-616.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),290,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,291,Revenue,16750.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,291,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),291,Wage,-186.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),291,Wage,-224.0,17.0,The Green Salad
Helen Watson (The Green Salad Daily Wage),291,Wage,-616.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),291,Wage,-266.0,17.0,The Green Salad
The Green Salad Revenue,292,Revenue,16742.0,17.0,The Green Salad
Marketing campaigns for The Green Salad,292,Marketing,-1350.0,17.0,The Green Salad
Zoe Cooper (The Green Salad Daily Wage),292,Wage,-434.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),292,Wage,-266.0,17.0,The Green Salad
Zoe Thompson (The Green Salad Daily Wage),292,Wage,-306.0,17.0,The Green Salad
Harvey Anderson (The Green Salad Daily Wage),292,Wage,-224.0,17.0,The Green Salad
The Green Salad Revenue,293,Revenue,16902.0,17.0,The Green Salad
Ralph Hughes (The Green Salad Daily Wage),293,Wage,-266.0,17.0,The Green Salad
Jennifer Kelly (The Green Salad Daily Wage),293,Wage,-350.0,17.0,The Green Salad
