Account,Day,Details,Amount,Transaction ID,Business Name
Marketing campaigns for Karvin Kween,310,Marketing,-1350.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),310,Wage,-288.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),310,Wage,-200.0,9.0,Karvin Kween
Karvin Kween Revenue,311,Revenue,10860.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),311,Wage,-270.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,311,Marketing,-1350.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),311,Wage,-200.0,9.0,Karvin Kween
Karvin Kween Revenue,312,Revenue,12180.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,312,Marketing,-1350.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),312,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),312,Wage,-208.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),312,Wage,-200.0,9.0,Karvin Kween
Karvin Kween Revenue,313,Revenue,14400.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),313,Wage,-208.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,313,Marketing,-1350.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),313,Wage,-90.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),313,Wage,-256.0,9.0,Karvin Kween
Karvin Kween Revenue,314,Revenue,18060.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),314,Wage,-90.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,314,Marketing,-1350.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),314,Wage,-208.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),314,Wage,-200.0,9.0,Karvin Kween
Karvin Kween Revenue,315,Revenue,16560.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),315,Wage,-208.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),315,Wage,-90.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),315,Wage,-200.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,315,Marketing,-1350.0,9.0,Karvin Kween
Karvin Kween Revenue,316,Revenue,14400.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,316,Marketing,-1350.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),316,Wage,-200.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),316,Wage,-288.0,9.0,Karvin Kween
Karvin Kween Revenue,317,Revenue,12180.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,317,Marketing,-1350.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),317,Wage,-288.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),317,Wage,-200.0,9.0,Karvin Kween
Karvin Kween Revenue,318,Revenue,10860.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,318,Marketing,-1350.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),318,Wage,-200.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),318,Wage,-270.0,9.0,Karvin Kween
Karvin Kween Revenue,319,Revenue,14100.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,319,Marketing,-1350.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),319,Wage,-200.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),319,Wage,-208.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),319,Wage,-90.0,9.0,Karvin Kween
Karvin Kween Revenue,320,Revenue,16140.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,320,Marketing,-1350.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),320,Wage,-208.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),320,Wage,-256.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),320,Wage,-90.0,9.0,Karvin Kween
Karvin Kween Revenue,321,Revenue,20280.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,321,Marketing,-1350.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),321,Wage,-208.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),321,Wage,-200.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),321,Wage,-90.0,9.0,Karvin Kween
Karvin Kween Revenue,322,Revenue,13560.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),322,Wage,-90.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,322,Marketing,-1350.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),322,Wage,-208.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),322,Wage,-200.0,9.0,Karvin Kween
Karvin Kween Revenue,323,Revenue,12000.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,323,Marketing,-1350.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),323,Wage,-200.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),323,Wage,-288.0,9.0,Karvin Kween
Karvin Kween Revenue,324,Revenue,10440.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,324,Marketing,-1350.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),324,Wage,-200.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),324,Wage,-288.0,9.0,Karvin Kween
Karvin Kween Revenue,325,Revenue,8040.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,325,Marketing,-1350.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),325,Wage,-200.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),325,Wage,-270.0,9.0,Karvin Kween
Karvin Kween Revenue,326,Revenue,9180.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,326,Marketing,-1350.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),326,Wage,-200.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),326,Wage,-208.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),326,Wage,-90.0,9.0,Karvin Kween
Karvin Kween Revenue,327,Revenue,10440.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,327,Marketing,-1350.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),327,Wage,-208.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),327,Wage,-90.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),327,Wage,-256.0,9.0,Karvin Kween
Karvin Kween Revenue,328,Revenue,12840.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,328,Marketing,-1350.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),328,Wage,-208.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),328,Wage,-200.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),328,Wage,-90.0,9.0,Karvin Kween
Karvin Kween Revenue,329,Revenue,12120.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,329,Marketing,-1350.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),329,Wage,-208.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),329,Wage,-90.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),329,Wage,-200.0,9.0,Karvin Kween
Karvin Kween Revenue,330,Revenue,10740.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,330,Marketing,-1350.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),330,Wage,-200.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),330,Wage,-288.0,9.0,Karvin Kween
Karvin Kween Revenue,331,Revenue,9180.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,331,Marketing,-1350.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),331,Wage,-288.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),331,Wage,-200.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),332,Wage,-200.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),332,Wage,-270.0,9.0,Karvin Kween
Karvin Kween Revenue,332,Revenue,8040.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,332,Marketing,-1350.0,9.0,Karvin Kween
Maria Willis (Karvin Kween Daily Wage),333,Wage,-200.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,333,Marketing,-1350.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),333,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),333,Wage,-208.0,9.0,Karvin Kween
Karvin Kween Revenue,333,Revenue,7920.0,9.0,Karvin Kween
Karvin Kween Revenue,334,Revenue,13320.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),334,Wage,-256.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,334,Marketing,-1350.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),334,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),334,Wage,-208.0,9.0,Karvin Kween
Karvin Kween Revenue,335,Revenue,10800.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,335,Marketing,-1350.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),335,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),335,Wage,-416.0,9.0,Karvin Kween
Karvin Kween Revenue,336,Revenue,2760.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),336,Wage,-128.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,336,Marketing,-1350.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),337,Wage,-150.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,337,Marketing,-1350.0,9.0,Karvin Kween
Karvin Kween Revenue,337,Revenue,5340.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),338,Wage,-175.0,9.0,Karvin Kween
Karvin Kween Revenue,338,Revenue,5040.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),338,Wage,-288.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,338,Marketing,-1350.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),339,Wage,-200.0,9.0,Karvin Kween
Karvin Kween Revenue,339,Revenue,6480.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),339,Wage,-480.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,339,Marketing,-1350.0,9.0,Karvin Kween
Karvin Kween Revenue,340,Revenue,6840.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),340,Wage,-300.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),340,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),340,Wage,-312.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,340,Marketing,-1350.0,9.0,Karvin Kween
Karvin Kween Revenue,341,Revenue,8520.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,341,Marketing,-1350.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),341,Wage,-208.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),341,Wage,-90.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),341,Wage,-256.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),342,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),342,Wage,-390.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,342,Marketing,-1350.0,9.0,Karvin Kween
Karvin Kween Revenue,342,Revenue,9840.0,9.0,Karvin Kween
Karvin Kween Revenue,343,Revenue,9120.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),343,Wage,-128.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),343,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),343,Wage,-286.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,343,Marketing,-1350.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),344,Wage,-200.0,9.0,Karvin Kween
Karvin Kween Revenue,344,Revenue,5340.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),344,Wage,-288.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,344,Marketing,-1350.0,9.0,Karvin Kween
Karvin Kween Revenue,345,Revenue,5460.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),345,Wage,-175.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),345,Wage,-288.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,345,Marketing,-1350.0,9.0,Karvin Kween
Karvin Kween Revenue,346,Revenue,5040.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),346,Wage,-200.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),346,Wage,-270.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,346,Marketing,-1350.0,9.0,Karvin Kween
Karvin Kween Revenue,347,Revenue,5700.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),347,Wage,-250.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),347,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),347,Wage,-156.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,347,Marketing,-1350.0,9.0,Karvin Kween
Karvin Kween Revenue,348,Revenue,6480.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),348,Wage,-256.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),348,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),348,Wage,-208.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,348,Marketing,-1350.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),349,Wage,-225.0,9.0,Karvin Kween
Karvin Kween Revenue,349,Revenue,8880.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),349,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),349,Wage,-182.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,349,Marketing,-1350.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),350,Wage,-90.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),350,Wage,-128.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),350,Wage,-312.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,350,Marketing,-1350.0,9.0,Karvin Kween
Karvin Kween Revenue,350,Revenue,7740.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,351,Marketing,-1350.0,9.0,Karvin Kween
Karvin Kween Revenue,351,Revenue,6780.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),351,Wage,-200.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),351,Wage,-288.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),352,Wage,-200.0,9.0,Karvin Kween
Karvin Kween Revenue,352,Revenue,6000.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,352,Marketing,-1350.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),352,Wage,-288.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),353,Wage,-200.0,9.0,Karvin Kween
Karvin Kween Revenue,353,Revenue,5040.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,353,Marketing,-1350.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),353,Wage,-270.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),354,Wage,-250.0,9.0,Karvin Kween
Karvin Kween Revenue,354,Revenue,5700.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,354,Marketing,-1350.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),354,Wage,-156.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),354,Wage,-90.0,9.0,Karvin Kween
Karvin Kween Revenue,355,Revenue,8040.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,355,Marketing,-1350.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),355,Wage,-256.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),355,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),355,Wage,-208.0,9.0,Karvin Kween
Karvin Kween Revenue,356,Revenue,10320.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),356,Wage,-225.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,356,Marketing,-1350.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),356,Wage,-182.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),356,Wage,-90.0,9.0,Karvin Kween
Karvin Kween Revenue,357,Revenue,9180.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,357,Marketing,-1350.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),357,Wage,-312.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),357,Wage,-90.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),357,Wage,-128.0,9.0,Karvin Kween
Karvin Kween Revenue,358,Revenue,7740.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),358,Wage,-200.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,358,Marketing,-1350.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),358,Wage,-288.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),359,Wage,-200.0,9.0,Karvin Kween
Karvin Kween Revenue,359,Revenue,6480.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),359,Wage,-288.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,359,Marketing,-1350.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),360,Wage,-200.0,9.0,Karvin Kween
Karvin Kween Revenue,360,Revenue,5820.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,360,Marketing,-1350.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),360,Wage,-270.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),361,Wage,-250.0,9.0,Karvin Kween
Karvin Kween Revenue,361,Revenue,6960.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,361,Marketing,-1350.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),361,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),361,Wage,-156.0,9.0,Karvin Kween
Karvin Kween Revenue,362,Revenue,8040.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,362,Marketing,-1350.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),362,Wage,-256.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),362,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),362,Wage,-208.0,9.0,Karvin Kween
Karvin Kween Revenue,363,Revenue,9360.0,9.0,Karvin Kween
Eva Smith (Karvin Kween Daily Wage),363,Wage,-225.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,363,Marketing,-1350.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),363,Wage,-90.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),363,Wage,-182.0,9.0,Karvin Kween
Karvin Kween Revenue,364,Revenue,9000.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,364,Marketing,-1350.0,9.0,Karvin Kween
Justin Mitchell (Karvin Kween Daily Wage),364,Wage,-312.0,9.0,Karvin Kween
Bradley Turner (Karvin Kween Daily Wage),364,Wage,-90.0,9.0,Karvin Kween
Maya Turner (Karvin Kween Daily Wage),364,Wage,-128.0,9.0,Karvin Kween
Marketing campaigns for Karvin Kween,365,Marketing,-1350.0,9.0,Karvin Kween
